  9589   5 0 1  0.5375327387  0.0022419461   11.61    76.15    21.69   0.24   0.17   0.26   0.27   0.19 114 -0.22  0    0.0    0  5.4819 0.0006 0.007 0  0.146 0.003  0.190   1.10  -1.37   1.16  -0.77   0.75   1.01   1.47  -0.43   0.30   1.01  -1.08   2.91   0.42  -0.86   1.00
  9598   5 0 1  0.5385933599  1.2639890797   20.76   -43.57    22.30   0.10   0.11   0.14   0.12   0.14 144 -0.50  0    0.0    0  3.9602 0.0006 0.005 0 -0.002 0.007  0.030   1.06   2.79   1.01  -1.09  -0.38   1.01   1.15   0.51  -0.78   1.07   0.77   1.12  -0.70   2.63   1.00
  9622   5 0 1  0.5396328585 -0.0716172156    6.02     8.31   -61.68   0.27   0.17   0.29   0.32   0.20 132  0.81  1    0.0    0  5.7274 0.0010 0.010 2  1.589 0.001  1.600   1.17  -1.76   1.36   0.05  -0.18   1.01   1.57   0.17   0.29   1.16  -0.29   4.73  -0.66  -3.05   1.00
  9677   5 0 1  0.5431922819 -0.5113263085    8.79    12.79     8.48   0.19   0.16   0.26   0.20   0.17 111  2.31  0    0.0    0  4.6405 0.0016 0.010 1 -0.156 0.016 -0.120   1.10  -0.68   1.02  -0.63   0.55   1.01   2.61   0.15  -0.61   1.03  -0.09  -1.09   0.32  -1.65   1.00
  9763   5 0 1  0.5477117959  1.3284592824    8.15   -11.97   -20.63   0.19   0.20   0.25   0.25   0.23 154  2.15  1    0.0    0  5.3823 0.0006 0.007 0  0.954 0.003  0.940   1.05   1.37   1.01  -0.78  -0.43   1.01  -0.57   0.40   0.64   1.10   0.25  -0.01   0.37   2.30   1.00
  9977   5 0 1  0.5606249131  0.6607674026   17.04   154.36   -42.76   0.23   0.15   0.27   0.25   0.19  99  1.56  1    0.0    0  4.8326 0.0004 0.005 0  0.120 0.003  0.160   1.04  -0.56   1.06  -0.78   0.29   1.07   0.70  -0.45  -0.43   1.00  -0.79   1.93  -2.19  -0.52   1.00
  9990   5 0 1  0.5614564742  1.0196842691    0.96    -1.37    -1.65   0.28   0.25   0.39   0.39   0.33 130  2.07  0    0.0    0  5.8124 0.0018 0.019 1  0.595 0.025  0.850   1.02   0.14   1.01  -0.16   0.27   1.02  -0.52  -0.06  -0.35   1.00  -0.09  -0.49  -0.59   0.21   1.00
 10035   5 0 1  0.5635472847 -0.7595056963    6.26   -48.60   -51.92   0.27   0.31   0.40   0.35   0.36 139  2.81  0    0.0    0  5.9989 0.0010 0.009 0  1.197 0.001  1.200   1.03  -0.11   1.07   0.41   0.48   1.00   0.54  -0.78   0.07   1.05  -0.72   1.10  -0.29  -1.07   1.00
 10212   5 0 1  0.5731343090  0.1495761601   24.56  -142.05  -114.54   0.28   0.19   0.30   0.33   0.26  73 -1.64  0    0.0    0  5.7570 0.0006 0.007 0  0.569 0.007  0.630   1.14  -0.60   1.22   0.42   0.38   1.17  -1.13   0.35  -0.02   1.01   0.76   1.96  -2.01  -0.50   1.00
 10306   5 0 1  0.5794481401  0.3702014879   34.64   163.49     5.22   0.29   0.19   0.33   0.36   0.27  80  1.52  0    0.0    0  5.3294 0.0008 0.005 0  0.457 0.003  0.530   1.07  -1.51   1.15  -1.17   0.38   1.05   0.03  -0.25   0.35   1.05  -0.41   2.20  -1.38  -1.31   1.00
 10320   5 0 1  0.5799190998 -0.5362322111   10.18    14.10     6.85   0.17   0.18   0.24   0.25   0.19 104 -0.66  0    0.0    0  5.2714 0.0005 0.005 0 -0.013 0.011  0.010   1.01  -0.56   1.08  -0.41   1.49   1.01   0.31  -0.48   0.09   1.02  -0.51   0.49  -0.57  -1.02   1.00
 10328   5 0 1  0.5805579719  0.2666847491    6.81    97.95   -20.30   0.36   0.24   0.38   0.47   0.31  74  1.81  0    0.0    0  5.8196 0.0013 0.009 0  1.551 0.013  1.710   1.08  -0.27   1.20  -0.37   0.33   1.13  -0.71   0.63  -0.60   1.00   1.09   2.11  -1.71  -0.01   1.00
 10418   5 0 1  0.5857399597 -1.1840584493    4.20    26.01    45.05   0.20   0.24   0.25   0.22   0.28 118  1.57  0    0.0    0  5.6677 0.0016 0.014 2  1.556 0.007  1.780   1.04   0.08   1.02  -0.67   0.92   1.01   1.27  -0.24  -0.88   1.02  -0.18  -0.09   0.22  -0.79   1.00
 10513   5 0 1  0.5911254446 -1.1823966016    6.68    43.47   -13.16   0.21   0.21   0.24   0.21   0.26 118  0.05  0    0.0    0  5.8280 0.0008 0.006 0  1.306 0.000  1.290   1.05  -0.16   1.00  -1.01   0.28   1.01   1.01   0.10  -0.51   1.02   0.06  -0.18  -0.02  -0.73   1.00
 10540   5 0 1  0.5923891684  0.4499999666   23.75   175.98   -66.49   0.24   0.20   0.33   0.32   0.28 107  0.15  0    0.0    0  5.8880 0.0006 0.005 0  0.439 0.005  0.470   1.07  -1.81   1.36  -0.47   0.18   1.18   0.48   0.14  -0.10   1.00   0.01   3.21  -2.23  -0.32   1.00
 10602   5 0 1  0.5956299907 -0.8990559484   21.22    91.03   -22.23   0.10   0.10   0.12   0.12   0.12 114 -1.00  2    0.0    0  3.5211 0.0004 0.004 0 -0.120 0.005 -0.110   1.03   1.80   1.07  -0.32   2.42   1.00   0.33  -0.94   0.56   1.00  -0.84   1.26   0.45   0.40   1.00
 10642   5 0 1  0.5977017863 -0.1120825358    9.80    92.04  -108.21   0.34   0.26   0.40   0.42   0.29  78  1.51  0    0.0    0  5.6658 0.0006 0.005 0  0.962 0.000  0.930   1.18  -1.20   1.17  -0.53   1.10   1.02   1.50  -0.66   0.60   1.00  -1.32   1.31  -0.17  -0.38   1.00
 10670   5 0 1  0.5991450381  0.5907471917   29.04    44.64   -52.57   0.21   0.14   0.25   0.27   0.19  97  2.40  1    0.0    0  4.0211 0.0004 0.003 0  0.019 0.003 -0.020   1.09  -2.17   1.06  -1.37   0.54   1.05  -1.05  -0.62   1.02   1.05  -0.56   2.02  -1.74  -1.95   1.00
 10718   5 0 1  0.6021255778  1.0105422892    7.94    60.83     4.88   0.30   0.27   0.44   0.36   0.32 126  1.53  0    0.0    0  5.9172 0.0009 0.007 0  1.175 0.005  1.140   1.08   0.45   1.03  -0.81   0.58   1.04  -0.47   0.07  -0.45   1.04   0.03  -0.22  -0.92   1.01   1.00
 10732   5 0 1  0.6026873937  0.3473407856    7.29   -13.19     0.72   0.25   0.16   0.29   0.30   0.21  72 -0.77  1    0.0    0  5.5924 0.0006 0.005 0  0.011 0.004  0.030   1.13  -1.51   1.08  -1.36   0.41   1.06  -1.07  -0.08   0.55   1.02   0.26   1.53  -1.50  -0.91   1.00
 10793   5 0 1  0.6062829348  0.4999089688    8.66     6.63     0.00   0.24   0.22   0.33   0.27   0.29 105  1.74  0    0.0    0  5.3089 0.0004 0.004 0  0.037 0.002  0.050   1.12  -2.51   1.45  -0.86   0.56   1.12   0.05   0.21   0.90   1.06   0.27   3.67  -2.02  -1.34   1.00
 10819   5 0 1  0.6077271120  0.8269367920   13.27   -60.03    -5.61   0.23   0.15   0.26   0.34   0.24  97  0.02  1    0.0    0  5.3248 0.0006 0.006 0  0.006 0.004  0.030   1.05   0.96   1.02  -0.35   0.38   1.02  -0.60   0.40  -0.30   1.06   0.44   0.42  -0.75   1.50   1.00
 10871   5 0 1  0.6104468482 -0.9764216868    5.29    23.10    18.54   0.26   0.26   0.30   0.35   0.34 130  2.70  0    0.0    0  5.9260 0.0010 0.010 0  1.570 0.003  1.580   1.03   0.86   1.01  -0.21   0.39   1.00  -0.31  -0.30  -0.13   1.00  -0.35   0.15   0.08   0.06   1.00
 11021   5 0 1  0.6193471820  0.0069061267    3.03   -12.73    -7.58   0.23   0.16   0.26   0.34   0.21  74 -0.82  0    0.0    0  5.3733 0.0023 0.015 2  1.648 0.006  2.030   1.07  -0.89   1.10  -0.45   0.94   1.03   0.81  -0.65  -0.09   1.00  -1.16   1.12  -1.00  -0.22   1.00
 11029   5 0 1  0.6196966410 -0.1880999692   33.72   153.14   -84.29   0.27   0.27   0.29   0.37   0.34  72 -0.44  0    0.0    0  5.5187 0.0006 0.005 0  0.364 0.007  0.430   1.25  -1.71   1.50  -0.20   0.31   1.06   1.23   0.23  -0.23   1.21  -0.19   2.86  -0.84  -1.91   1.00
 11046   5 0 1  0.6204941329 -0.0154416299   12.48   -17.71   -46.31   0.22   0.19   0.30   0.27   0.26  92  0.24  1    0.0    0  5.5043 0.0006 0.006 0  0.335 0.004  0.390   1.17  -2.79   1.19  -1.10   1.27   1.09   1.80  -0.94   0.59   1.17  -2.03   1.83  -1.88  -2.37   1.00
 11060   5 0 1  0.6211506243  0.9746905757    1.00     0.86    -1.78   0.22   0.18   0.30   0.33   0.23 131  1.11  0    0.0    0  5.2722 0.0025 0.028 2  0.369 0.004  0.560   1.13   0.50   1.08  -0.47  -0.23   1.02  -1.92  -0.78   0.41   1.12  -1.09  -2.00  -0.42   2.28   1.00
 11090   5 0 1  0.6232543156  0.7225058301   21.27   -73.93   -97.50   0.28   0.17   0.31   0.29   0.21 103  0.21  0    0.0    0  5.8827 0.0017 0.011 2  0.289 0.006  0.330   1.15  -0.26   1.12  -1.26  -0.39   1.01   1.47  -0.48  -0.30   1.00  -0.83   2.32  -0.59  -0.41   1.00
 11102   5 0 1  0.6235664586 -0.8917286678   16.43    22.15    65.77   0.21   0.22   0.27   0.27   0.25 129  2.27  0    0.0    0  5.9685 0.0006 0.005 0  0.213 0.005  0.240   1.03   0.33   1.08  -0.41   0.71   1.00   0.77  -0.63   0.15   1.02  -0.59   1.77   0.03  -0.83   1.00
 11220   5 0 1  0.6301288686  0.8727803938    8.17    24.35   -37.10   0.17   0.18   0.29   0.24   0.26 193  1.47  0    0.0    0  5.3524 0.0006 0.006 0  0.979 0.003  0.960   1.09  -2.13   1.01  -0.64  -0.46   1.01  -0.34   0.44  -0.36   1.00   0.50   0.38  -0.61  -0.03   1.00
 11249   5 0 1  0.6318851567  0.1851898716    3.74    20.09   -14.79   0.29   0.16   0.29   0.46   0.25  75 -0.19  0    0.0    0  5.4559 0.0013 0.009 0 -0.098 0.007 -0.080   1.22  -1.59   1.16  -1.29  -0.23   1.03   0.87  -0.74  -0.04   1.00  -1.63   1.84  -1.02   0.32   1.00
 11258   5 0 1  0.6322451268 -1.0526365040   20.25   -71.69  -131.28   0.15   0.17   0.18   0.18   0.21 126 -1.16  0    0.0    0  5.4522 0.0006 0.005 0  0.395 0.003  0.460   1.02   0.46   1.01  -0.41   0.51   1.01   0.75  -0.07   0.47   1.00  -0.01   0.06  -0.38  -0.14   1.00
 11313   5 0 1  0.6354017315  0.8775282617    8.83    24.66   -15.13   0.16   0.14   0.26   0.22   0.21 170  1.51  1    0.0    0  4.8510 0.0006 0.007 0  1.532 0.009  1.580   1.05  -1.83   1.04  -0.74  -0.50   1.03   0.35   0.31  -1.12   1.00   0.26   1.31  -0.44   0.22   1.00
 11345   5 0 1  0.6368279080 -0.2145088552    7.15   -11.28    -9.48   0.22   0.18   0.26   0.26   0.22  64 -0.10  0    0.0    0  4.8772 0.0006 0.004 0 -0.027 0.012 -0.010   1.21  -1.69   1.10  -1.58   0.29   1.04   1.25  -1.21   0.78   1.00  -1.72   1.37  -1.00  -0.21   1.00
 11407   5 0 1  0.6413434159 -0.8325888425    6.42    19.32    -5.54   0.11   0.12   0.15   0.12   0.12 136 -0.99  0    0.0    0  4.2002 0.0017 0.015 2 -0.136 0.012 -0.110   1.03   0.21   1.09  -1.05   1.34   1.01   0.77  -1.18   0.49   1.02  -1.16   2.80  -0.74  -1.70   1.00
 11432   5 0 1  0.6434293054  0.5550382415   11.73   -24.33   -28.51   0.30   0.20   0.40   0.36   0.27 112  0.52  2    0.0    0  5.7130 0.0005 0.005 0  1.114 0.005  1.080   1.02   0.12   1.52  -0.51   0.69   1.25  -0.12   0.41   0.20   1.01   0.91   3.73  -2.83   0.45   1.00
 11486   5 0 1  0.6464983391  0.5178311304   20.07   -15.34   -85.95   0.23   0.14   0.27   0.30   0.21  96 -2.01  1    0.0    0  5.3697 0.0006 0.005 0  0.311 0.005  0.360   1.05  -1.07   1.19  -0.84  -0.10   1.09  -0.59  -0.01   1.01   1.03   0.14   2.70  -1.29  -0.95   1.00
 11738   5 0 1  0.6610494400  0.0395702167    7.10    21.22   -10.03   0.34   0.25   0.36   0.42   0.32  67  1.51  0    0.0    0  5.4248 0.0012 0.006 0  1.271 0.006  1.250   1.12  -0.97   1.18   0.69   0.98   1.03  -0.69   0.27   0.70   1.01   0.56   1.89  -0.24  -0.44   1.00
 11767   5 0 1  0.6622851337  1.5579531082    7.54    44.48   -11.85   0.09   0.10   0.11   0.11   0.13 127  1.08  2    0.0    0  2.1077 0.0021 0.014 1  0.636 0.003  0.700   1.02   1.23   1.04  -0.42  -2.11   1.01   1.67  -0.26  -0.93   1.06  -0.06   1.42   0.64   2.87   1.00
 11783   5 0 1  0.6636088945 -0.2660635556   37.46   -80.21  -146.29   0.16   0.18   0.25   0.22   0.24 102 -1.55  0    0.0    0  4.8432 0.0004 0.004 0  0.454 0.012  0.550   1.36  -3.90   1.04  -0.79   0.99   1.07  -2.80  -0.01  -1.94   1.31   1.42   0.28   1.47  -3.18   1.00
 11784   5 0 1  0.6636713293  0.6308882042    7.53    46.62    16.26   0.25   0.19   0.35   0.24   0.24 103  1.03  0    0.0    0  5.2802 0.0010 0.008 2  1.472 0.006  1.490   1.08  -1.52   1.17  -0.94   0.75   1.11   1.24  -0.37  -0.44   1.08  -0.96   2.20  -1.97  -1.75   1.00
 11791   5 0 1  0.6639113515 -0.0180609721   12.28   -24.72   -32.08   0.37   0.23   0.45   0.46   0.40  64  0.90  0    0.0    0  5.5288 0.0006 0.005 0  1.003 0.002  0.960   1.21  -0.35   1.06  -1.14   0.34   1.17   1.12  -0.71  -0.73   1.06  -1.11   0.72  -1.18  -0.99   1.00
 12002   5 0 1  0.6750489763 -0.1371704628    7.11    57.16   -65.41   0.36   0.32   0.43   0.41   0.42  69  0.70  0    0.0    0  5.8935 0.0010 0.006 0  1.393 0.008  1.350   1.30  -2.15   1.17  -0.35   0.29   1.05   2.12  -0.79   0.07   1.12  -1.99   1.57  -0.87  -1.26   1.00
 12072   5 0 1  0.6791325009  0.6512223223    5.23    -1.04   -13.68   0.34   0.27   0.42   0.45   0.49  84  2.81  0    0.0    0  5.8690 0.0009 0.008 0  1.389 0.006  1.360   1.09  -1.50   1.07  -0.03   1.02   1.05   0.86  -0.24  -0.02   1.05  -0.62   0.22  -0.81  -0.76   1.00
 12093   5 0 1  0.6801321877  0.0976215260    9.59   -26.51   -22.32   0.19   0.15   0.23   0.25   0.22  88 -1.32  0    0.0    0  5.0189 0.0005 0.005 0  0.880 0.003  0.890   1.05  -2.49   1.30  -0.49   1.05   1.10   0.27  -0.59   0.90   1.06  -1.05   2.93  -1.93  -1.41   1.00
 12107   5 0 1  0.6806833640 -0.1366846392    7.01   -34.97   -59.99   0.39   0.31   0.42   0.42   0.35  61 -0.35  0    0.0    0  5.6141 0.0023 0.016 2  1.607 0.002  1.980   1.54  -1.83   1.27   0.38   0.81   1.02   2.59  -1.47   0.41   1.02  -2.76   0.53  -0.46  -0.58   1.00
 12114   5 0 1  0.6809571149  0.1201373727  139.27  1807.78  1444.02   0.43   0.29   0.45   0.89   0.40  53  0.46  1    0.0    0  5.9524 0.0011 0.008 0  0.918 0.019  1.060   1.08  -0.55   1.28   0.06   0.45   1.06   0.35  -0.35   0.34   1.10  -0.69   1.39  -0.33   1.20   1.00
 12122   5 0 1  0.6813530091 -0.5243835388    5.60   -17.45    -6.18   0.26   0.23   0.38   0.39   0.31 132  0.91  0    0.0    0  5.9055 0.0006 0.005 0  1.016 0.005  0.980   1.10  -0.31   1.01  -0.43   0.43   1.04   1.20  -0.15   0.19   1.14  -0.25   0.25   0.80  -1.85   1.00
 12148   5 0 1  0.6832312172  0.1349153073   11.02   -57.00   -18.30   0.37   0.34   0.44   0.57   0.46  44  0.73  0    0.0    0  5.9767 0.0010 0.005 0  1.040 0.001  1.010   1.15  -1.12   1.10  -0.05   0.72   1.14  -0.80  -0.06   0.82   1.02   0.21  -0.59   0.65  -0.42   1.00
 12186   5 0 1  0.6849414359 -0.6034885240   38.79   -18.35  -259.35   0.19   0.26   0.40   0.22   0.27 207  1.85  1    0.0    0  5.9086 0.0005 0.007 0  0.653 0.005  0.700   1.04   0.91   1.00   0.23   0.08   1.02   0.74   0.08  -0.38   1.00   0.17   0.32   0.69   0.38   1.00
 12239   5 0 1  0.6876602194  1.1474729596    3.53    42.91    -8.91   0.18   0.26   0.39   0.20   0.33 311  2.44  0    0.0    0  5.9255 0.0005 0.008 0  1.561 0.001  1.570   1.16   2.02   1.05  -0.18   0.72   1.00   1.81   0.57   0.15   1.12   0.85  -0.33   0.26   1.67   1.00
 12247   5 0 1  0.6880798823 -0.0592725674   10.81    40.18   -42.91   0.37   0.37   0.45   0.52   0.55  61  1.76  0    0.0    0  5.8154 0.0006 0.006 0  1.021 0.001  0.950   1.15  -1.82   1.27  -0.01   0.46   1.07  -0.15  -0.07  -0.34   1.21   0.00   1.54  -0.56  -1.44   1.00
 12273   5 0 1  0.6895569131  1.2709175974   12.75   -28.51    16.08   0.17   0.19   0.24   0.20   0.22 172  1.63  0    0.0    0  5.3275 0.0005 0.006 0  0.896 0.003  0.900   1.05   1.32   1.02  -0.39  -0.30   1.01  -0.89   0.34  -0.66   1.05   0.12  -0.91  -0.66   1.53   1.00
 12288   5 0 1  0.6907573691 -0.5269826719   29.46    97.59   -74.25   0.25   0.27   0.40   0.42   0.37 123  0.96  0    0.0    0  5.9386 0.0008 0.007 0  0.476 0.008  0.530   1.03   0.21   1.04   0.12   0.28   1.01   0.39  -0.68   0.19   1.09  -0.63   0.26  -0.41  -1.24   1.00
 12387   5 0 1  0.6958735570  0.0057336988    5.02    12.85    -2.94   0.13   0.08   0.15   0.17   0.11  82 -4.82  0    0.0    0  4.0081 0.0013 0.011 1 -0.212 0.009 -0.220   1.12  -2.94   1.12  -0.50   0.06   1.08  -0.31  -1.42   0.91   1.00  -2.11   1.91  -1.97  -0.36   1.00
 12394   5 0 1  0.6963299159 -1.1914830047   21.48    87.30     0.09   0.08   0.09   0.09   0.09   0.10 104 -3.54  0    0.0    0  4.0933 0.0005 0.004 0 -0.061 0.006 -0.070   1.04  -0.38   1.08  -0.85   2.11   1.00   1.90  -0.77   0.42   1.00  -0.81   2.27   0.39  -0.29   1.00
 12484   5 0 1  0.7010100259 -0.9520757836   20.37    32.86     4.96   0.18   0.19   0.21   0.25   0.26 107  1.14  0    0.0    0  5.3052 0.0006 0.005 0  0.411 0.003  0.480   1.03   0.26   1.04  -0.45   0.61   1.01  -0.42  -0.73   0.46   1.02  -0.72   0.91  -0.14  -0.73   1.00
 12486   5 0 1  0.7010356176 -0.6956063706   21.65   135.92   -27.53   0.12   0.14   0.18   0.14   0.15 149  0.17  0    0.0    0  4.2751 0.0006 0.006 0  1.006 0.037  1.050   1.03   1.14   1.03   0.10   0.06   1.00   0.34  -1.04  -0.50   1.00  -0.86   1.18   0.45   0.17   1.00
 12489   5 0 1  0.7011157169  0.4723037038   14.09    64.83   -26.05   0.26   0.19   0.32   0.35   0.25  85  1.79  0    0.0    0  5.3318 0.0006 0.005 0  0.081 0.005  0.090   1.10  -2.01   1.05  -1.04   0.66   1.05  -0.55  -0.57   0.65   1.06  -0.52   0.99  -1.45  -1.56   1.00
 12640   5 0 1  0.7084526045  0.3492679114    8.56    27.68   -47.64   0.31   0.21   0.35   0.44   0.29  86  1.29  0    0.0    0  5.7472 0.0006 0.005 0 -0.017 0.004  0.010   1.12  -2.44   1.05  -0.17   0.14   1.01   0.59  -0.65   0.05   1.01  -1.27   0.75  -0.49  -0.59   1.00
 12653   5 0 1  0.7092696982 -0.8866416903   58.25   332.82   218.74   0.17   0.16   0.22   0.19   0.18 148  1.02  0    0.0    0  5.5180 0.0006 0.006 0  0.561 0.007  0.620   1.04  -0.55   1.04  -0.71   0.43   1.00   0.41  -1.51  -0.18   1.12  -1.65   1.52   0.59  -2.93   1.00
 12692   5 0 1  0.7114254947  0.9617823814    7.56    34.81   -21.97   0.23   0.16   0.34   0.27   0.29 186  2.43  0    0.0    0  5.7279 0.0006 0.006 0 -0.110 0.003 -0.090   1.10   1.59   1.10  -1.21   0.55   1.10  -0.11   0.98  -0.45   1.01   1.37   1.22  -1.77   0.50   1.00
 12768   5 0 1  0.7159600981  0.7731294586    3.32     2.77    -6.38   0.40   0.31   0.46   0.53   0.41  60  1.70  0    0.0    0  5.5900 0.0008 0.006 0  0.904 0.008  0.930   1.04   0.57   1.08  -0.09   1.04   1.03   0.52  -0.19  -0.53   1.04  -0.16   0.03   0.12   0.81   1.00
 12770   5 0 1  0.7161198247 -0.2418795264    8.30    -8.62    -9.07   0.17   0.15   0.21   0.25   0.20  73  0.28  0    0.0    0  4.2067 0.0005 0.006 0 -0.122 0.014 -0.110   1.08  -1.62   1.07  -0.22   0.95   1.01   0.98  -1.33   0.35   1.05  -1.75   0.28  -0.62  -1.66   1.00
 12777   5 0 1  0.7164349764  0.8592023127   89.87   334.66   -89.99   0.13   0.12   0.22   0.17   0.17 129 -0.90  0    0.0    0  4.2097 0.0004 0.004 0  0.514 0.002  0.590   1.08  -1.54   1.11  -1.22   0.19   1.08  -0.08   1.34  -1.56   1.00   1.55   2.18  -1.62  -0.55   1.00
 12803   5 0 1  0.7179827266  0.2672430630    5.49     3.25   -14.87   0.28   0.19   0.32   0.35   0.26  90  0.52  3    0.0    0  5.7767 0.0008 0.005 0 -0.024 0.005  0.000   1.13  -2.66   1.14   0.28   0.99   1.01   0.82  -0.65   0.22   1.02  -1.48   1.64  -0.42  -0.89   1.00
 12821   5 0 1  0.7191971122  1.1837644893    7.89    17.99   -32.75   0.19   0.22   0.36   0.23   0.31 189  2.06  0    0.0    0  5.9966 0.0009 0.010 1  0.136 0.004  0.150   1.05   1.47   1.01  -0.03  -0.42   1.04   0.43   0.10  -1.22   1.07   0.18   0.11   0.22   1.35   1.00
 12828   5 0 1  0.7196845878  0.1765264478   38.80   282.70   -32.53   0.26   0.22   0.32   0.40   0.27  46  1.62  0    0.0    0  4.3439 0.0013 0.006 0  0.311 0.009  0.370   1.06  -0.20   1.29  -0.03   2.85   1.00   1.00  -0.22   0.05   1.01  -0.36   0.87   0.09   0.62   1.00
 12832   5 0 1  0.7197670551  0.2172230984   27.52   120.49   -85.78   0.32   0.28   0.40   0.46   0.39  52  2.68  0    0.0    0  5.2420 0.0010 0.007 0  0.234 0.005  0.260   1.15  -2.30   1.11  -1.26   0.91   1.03  -0.10  -0.41   0.26   1.06  -0.41  -0.73   0.70  -1.20   1.00
 12871   5 0 1  0.7219447256 -1.1118538234   17.86    19.42    -8.61   0.21   0.22   0.24   0.28   0.27 123  0.58  0    0.0    0  5.9002 0.0006 0.008 0  0.932 0.015  1.030   1.02  -0.12   1.03   0.77   0.96   1.00  -0.36  -0.19  -0.29   1.07  -0.17  -0.04   0.11  -1.47   1.00
 12876   5 0 1  0.7223141551 -1.1801344628   11.47    66.41    43.38   0.15   0.16   0.17   0.16   0.19 126  1.24  0    0.0    0  4.8551 0.0005 0.004 0  0.058 0.006  0.080   1.06  -0.06   1.03  -1.61   1.59   1.00   1.59  -0.22   0.06   1.00  -0.22   0.40   0.12  -0.24   1.00
 13061   5 0 1  0.7326340595  0.5104638392   19.01   149.47  -127.05   0.19   0.11   0.21   0.25   0.18  94 -0.43  2    0.0    0  4.6868 0.0004 0.003 0  1.112 0.002  1.040   1.04  -1.79   1.05  -0.85   0.22   1.05   0.05   0.00   1.18   1.00  -0.02   1.67  -0.48  -0.35   1.00
 13108   5 0 1  0.7353699769  0.3191137313    7.06    42.00   -32.35   0.36   0.24   0.47   0.49   0.32  75  1.47  0    0.0    0  5.9902 0.0008 0.006 0  1.216 0.006  1.230   1.06  -1.69   1.12  -0.30   0.85   1.07   0.23  -0.39   0.32   1.01  -0.74   0.76  -1.25  -0.46   1.00
 13141   5 0 1  0.7375010199 -1.0961818266   19.82    94.02    29.10   0.15   0.17   0.18   0.17   0.22 111 -0.36  1    0.0    0  5.2973 0.0006 0.005 0  0.101 0.002  0.110   1.05   0.20   1.05  -1.06   1.35   1.00   1.39   0.17   0.05   1.01   0.19   0.74  -0.24  -0.68   1.00
 13147   5 0 1  0.7377913574 -0.5655963496   18.89    86.01   158.81   0.12   0.19   0.26   0.18   0.22 194  2.63  0    0.0    0  4.6193 0.0004 0.005 0  0.981 0.002  1.000   1.02  -0.01   1.07   0.00   1.43   1.00  -1.16   0.83  -0.36   1.02   0.55   0.18  -0.10  -1.10   1.00
 13202   5 0 1  0.7413395872 -0.4876805228    7.11    46.92    21.85   0.18   0.20   0.28   0.19   0.26 127  1.01  1    0.0    0  5.4000 0.0006 0.006 0  0.013 0.004  0.030   1.06  -0.73   1.01   0.16   0.58   1.03   1.99  -0.12  -1.11   1.11  -0.34  -0.11   1.07  -1.96   1.00
 13209   5 0 1  0.7416914391  0.4757905498   19.69    66.81  -116.52   0.18   0.10   0.19   0.24   0.15  65 -0.95  4    0.0    0  3.5831 0.0006 0.004 0 -0.100 0.000 -0.080   1.06  -2.17   1.03  -0.68   0.48   1.00   0.77  -0.30   0.14   1.04  -0.82   0.99  -0.33   1.59   1.00
 13244   5 0 1  0.7438401768 -1.3101642335    9.61   -33.01   -27.30   0.16   0.15   0.16   0.17   0.19 130  1.04  0    0.0    0  4.9107 0.0006 0.006 0  1.337 0.004  1.270   1.06  -0.05   1.02  -0.78   1.40   1.00   2.06  -0.07  -0.58   1.01  -0.09  -0.01  -0.21   0.59   1.00
 13254   5 0 1  0.7443039667  0.6687911179   27.01   195.77  -109.98   0.16   0.12   0.19   0.17   0.15  59 -2.06  0    0.0    0  4.3081 0.0006 0.004 0  0.343 0.007  0.410   1.03  -0.03   1.07  -1.00   1.37   1.04  -0.49  -0.17   0.46   1.00  -0.23  -0.49   1.48  -0.05   1.00
 13265   5 0 1  0.7447031880 -0.6226587190    7.10     4.52   -54.79   0.15   0.20   0.28   0.19   0.25 175  1.08  1    0.0    0  5.6391 0.0006 0.005 0  1.259 0.008  1.240   1.02   0.63   1.01  -0.46   0.44   1.03   0.84   0.25  -1.08   1.01   0.26   0.54   0.38   0.54   1.00
 13268   5 0 1  0.7448041834  0.9755610262    3.71    16.23   -13.54   0.14   0.14   0.21   0.22   0.19  86 -0.37  1    0.0    0  3.8960 0.0011 0.008 2  1.690 0.007  1.640   1.06   0.86   1.03  -1.53  -0.23   1.04   0.60   0.34  -1.30   1.07   0.39   1.21  -0.31   1.91   1.00
 13288   5 0 1  0.7462988561 -0.3665885926   17.45   -38.52   -16.05   0.13   0.14   0.20   0.15   0.18 115 -1.40  0    0.0    0  4.9284 0.0006 0.005 0  0.906 0.009  0.910   1.21  -3.15   1.02  -0.16   0.06   1.01  -4.01   1.30  -1.20   1.24   2.47  -0.10   0.57  -3.79   1.00
 13327   5 0 1  0.7482784923  0.2632327741    6.60    30.13   -23.68   0.25   0.18   0.32   0.34   0.23  96  0.91  0    0.0    0  5.4946 0.0008 0.005 0 -0.099 0.004 -0.080   1.17  -2.55   1.13  -1.13   1.45   1.11  -1.35  -0.49   1.43   1.02   0.05   0.01  -1.20  -0.96   1.00
 13328   5 0 1  0.7483703376  0.6119105861    6.98     9.63   -63.68   0.33   0.33   0.44   0.37   0.34  57  2.61  1    0.0    0  4.6674 0.0022 0.011 2  1.554 0.015  1.670   1.16  -1.26   1.39  -0.79   2.09   1.05   1.84   0.18  -0.33   1.03  -0.31   1.68  -1.00  -0.93   1.00
